"","Year","Grazing_Treatment","Block","Plot","Sample","Order","Family"
"4808",2022,"NG","2",20,"302","Hemiptera","Lygaeidae"
"4809",2022,"NG","2",20,"303","Hemiptera","Lygaeidae"
"4810",2022,"NG","2",20,"304","Hemiptera","Lygaeidae"
"4811",2022,"NG","2",20,"305","Hemiptera","Lygaeidae"
"4812",2022,"NG","2",20,"306","Hemiptera","Cicadellidae"
"4813",2022,"NG","2",20,"307","Hemiptera","Cicadellidae"
"4814",2022,"NG","2",20,"308","Hemiptera","Cicadellidae"
"4815",2022,"NG","2",20,"309","Orthoptera","Acrididae"
"4816",2022,"NG","2",20,"310","Orthoptera","Acrididae"
"4817",2022,"NG","2",20,"311","Orthoptera","Acrididae"
"4818",2022,"HG","2",30,"1","Orthoptera","Acrididae"
"4819",2022,"HG","2",30,"2","Orthoptera","Acrididae"
"4820",2022,"HG","2",30,"3","Orthoptera","Acrididae"
"4821",2022,"HG","2",30,"4","Orthoptera","Acrididae"
"4822",2022,"HG","2",30,"5","Orthoptera","Acrididae"
"4823",2022,"HG","2",30,"6","Orthoptera","Acrididae"
"4824",2022,"HG","2",30,"7","Hemiptera","Lygaeidae"
"4825",2022,"HG","2",30,"8","Hemiptera","Lygaeidae"
"4826",2022,"HG","2",30,"9","Hemiptera","Lygaeidae"
"4827",2022,"HG","2",30,"10","Hemiptera","Lygaeidae"
"4828",2022,"HG","2",30,"11","Hemiptera","Lygaeidae"
"4829",2022,"HG","2",30,"12","Hemiptera","Lygaeidae"
"4830",2022,"HG","2",30,"13","Hemiptera","Lygaeidae"
"4831",2022,"HG","2",30,"14","Hemiptera","Lygaeidae"
"4832",2022,"HG","2",30,"15","Hemiptera","Lygaeidae"
"4833",2022,"HG","2",30,"16","Hemiptera","Lygaeidae"
"4834",2022,"HG","2",30,"17","Hemiptera","Lygaeidae"
"4835",2022,"HG","2",30,"18","Hemiptera","Lygaeidae"
"4836",2022,"HG","2",30,"19","Hemiptera","Lygaeidae"
"4837",2022,"HG","2",30,"20","Hemiptera","Lygaeidae"
"4838",2022,"HG","2",30,"21","Hemiptera","Lygaeidae"
"4839",2022,"HG","2",30,"22","Hemiptera","Lygaeidae"
"4840",2022,"HG","2",30,"23","Hemiptera","Lygaeidae"
"4841",2022,"HG","2",30,"24","Hemiptera","Lygaeidae"
"4842",2022,"HG","2",30,"25","Hemiptera","Lygaeidae"
"4843",2022,"HG","2",30,"26","Hemiptera","Lygaeidae"
"4844",2022,"HG","2",30,"27","Hemiptera","Lygaeidae"
"4845",2022,"HG","2",30,"28","Hemiptera","Lygaeidae"
"4846",2022,"HG","2",30,"29","Hemiptera","Lygaeidae"
"4847",2022,"HG","2",30,"30","Hemiptera","Lygaeidae"
"4848",2022,"HG","2",30,"31","Hemiptera","Lygaeidae"
"4849",2022,"HG","2",30,"32","Araneae","Thomisidae"
"4850",2022,"HG","2",30,"33","Diptera","Muscidae"
"4851",2022,"HG","2",30,"34","Diptera","Muscidae"
"4852",2022,"HG","2",30,"35","Diptera","Muscidae"
"4853",2022,"HG","2",30,"36","Hymenoptera","Formicidae"
"4854",2022,"HG","2",30,"37","Hymenoptera","Platygastridae"
"4855",2022,"HG","2",30,"39","Hemiptera","Lygaeidae"
"4856",2022,"HG","2",30,"40","Hemiptera","Lygaeidae"
"4857",2022,"HG","2",30,"41","Hemiptera","Lygaeidae"
"4858",2022,"HG","2",30,"42","Hemiptera","Lygaeidae"
"4859",2022,"HG","2",30,"43","Hemiptera","Lygaeidae"
"4860",2022,"HG","2",30,"44","Hemiptera","Lygaeidae"
"4861",2022,"HG","2",30,"45","Hemiptera","Lygaeidae"
"4862",2022,"HG","2",30,"46","Hemiptera","Lygaeidae"
"4863",2022,"HG","2",30,"47","Hemiptera","Lygaeidae"
"4864",2022,"HG","2",30,"48","Hemiptera","Lygaeidae"
"4865",2022,"HG","2",30,"49","Hemiptera","Lygaeidae"
"4866",2022,"HG","2",30,"50","Hemiptera","Lygaeidae"
"4867",2022,"HG","2",30,"51","Hemiptera","Lygaeidae"
"4868",2022,"HG","2",30,"52","Hemiptera","Lygaeidae"
"4869",2022,"HG","2",30,"53","Hemiptera","Lygaeidae"
"4870",2022,"HG","2",30,"54","Hemiptera","Lygaeidae"
"4871",2022,"HG","2",30,"55","Hemiptera","Lygaeidae"
"4872",2022,"HG","2",30,"56","Hemiptera","Lygaeidae"
"4873",2022,"HG","2",30,"57","Hemiptera","Lygaeidae"
"4874",2022,"HG","2",30,"58","Hemiptera","Lygaeidae"
"4875",2022,"HG","2",30,"59","Hemiptera","Lygaeidae"
"4876",2022,"HG","2",30,"60","Hemiptera","Lygaeidae"
"4877",2022,"HG","2",30,"61","Hemiptera","Lygaeidae"
"4878",2022,"HG","2",30,"62","Hemiptera","Lygaeidae"
"4879",2022,"HG","2",30,"63","Hemiptera","Lygaeidae"
"4880",2022,"HG","2",30,"64","Hemiptera","Lygaeidae"
"4881",2022,"HG","2",30,"65","Hemiptera","Lygaeidae"
"4882",2022,"HG","2",30,"66","Hemiptera","Lygaeidae"
"4883",2022,"HG","2",30,"67","Hemiptera","Lygaeidae"
"4884",2022,"HG","2",30,"68","Hemiptera","Lygaeidae"
"4885",2022,"HG","2",30,"69","Hemiptera","Lygaeidae"
"4886",2022,"HG","2",30,"70","Hemiptera","Lygaeidae"
"4887",2022,"HG","2",30,"71","Hemiptera","Lygaeidae"
"4888",2022,"HG","2",30,"72","Hemiptera","Lygaeidae"
"4889",2022,"HG","2",30,"73","Hemiptera","Lygaeidae"
"4890",2022,"HG","2",30,"74","Hemiptera","Lygaeidae"
"4891",2022,"HG","2",30,"75","Hemiptera","Lygaeidae"
"4892",2022,"HG","2",30,"76","Hemiptera","Lygaeidae"
"4893",2022,"HG","2",30,"77","Hemiptera","Lygaeidae"
"4894",2022,"HG","2",30,"78","Hemiptera","Lygaeidae"
"4895",2022,"HG","2",30,"79","Hemiptera","Lygaeidae"
"4896",2022,"HG","2",30,"80","Hemiptera","Lygaeidae"
"4897",2022,"HG","2",30,"81","Hemiptera","Lygaeidae"
"4898",2022,"HG","2",30,"82","Hemiptera","Lygaeidae"
"4899",2022,"HG","2",30,"83","Hemiptera","Lygaeidae"
"4900",2022,"HG","2",30,"84","Hemiptera","Lygaeidae"
"4901",2022,"HG","2",30,"85","Hemiptera","Lygaeidae"
"4902",2022,"HG","2",30,"86","Hemiptera","Lygaeidae"
"4903",2022,"HG","2",30,"87","Hemiptera","Lygaeidae"
"4904",2022,"HG","2",30,"88","Hemiptera","Lygaeidae"
"4905",2022,"HG","2",30,"89","Hemiptera","Lygaeidae"
"4906",2022,"HG","2",30,"90","Hemiptera","Lygaeidae"
"4907",2022,"HG","2",30,"91","Hemiptera","Lygaeidae"
"4908",2022,"HG","2",30,"92","Hemiptera","Lygaeidae"
"4909",2022,"HG","2",30,"93","Hemiptera","Lygaeidae"
"4910",2022,"HG","2",30,"94","Hemiptera","Lygaeidae"
"4911",2022,"HG","2",30,"95","Hemiptera","Lygaeidae"
"4912",2022,"HG","2",30,"96","Hemiptera","Lygaeidae"
"4913",2022,"HG","2",30,"97","Hemiptera","Lygaeidae"
"4914",2022,"HG","2",30,"98","Hemiptera","Lygaeidae"
"4915",2022,"HG","2",30,"99","Hemiptera","Lygaeidae"
"4916",2022,"HG","2",30,"100","Hemiptera","Cicadellidae"
"4917",2022,"HG","2",30,"101","Hemiptera","Cicadellidae"
"4918",2022,"HG","2",30,"102","Hemiptera","Cicadellidae"
"4919",2022,"HG","2",30,"103","Hemiptera","Cicadellidae"
"4920",2022,"HG","2",30,"104","Hemiptera","Cicadellidae"
"4921",2022,"HG","2",30,"105","Hemiptera","Cicadellidae"
"4922",2022,"HG","2",30,"106","Hemiptera","Cicadellidae"
"4923",2022,"HG","2",30,"107","Araneae","Gnaphosidae"
"4924",2022,"HG","2",30,"108","Araneae","Thomisidae"
"4925",2022,"HG","2",30,"109","Diptera","Trichoceridae"
"4926",2022,"NG","3",32,"1","Orthoptera","Acrididae"
"4927",2022,"NG","3",32,"2","Orthoptera","Acrididae"
"4928",2022,"NG","3",32,"3","Hemiptera","Lygaeidae"
"4929",2022,"NG","3",32,"4","Hemiptera","Lygaeidae"
"4930",2022,"NG","3",32,"5","Hemiptera","Lygaeidae"
"4931",2022,"NG","3",32,"6","Hemiptera","Lygaeidae"
"4932",2022,"NG","3",32,"7","Hemiptera","Lygaeidae"
"4933",2022,"NG","3",32,"8","Hemiptera","Lygaeidae"
"4934",2022,"NG","3",32,"9","Hemiptera","Lygaeidae"
"4935",2022,"NG","3",32,"10","Hemiptera","Lygaeidae"
"4936",2022,"NG","3",32,"11","Hemiptera","Lygaeidae"
"4937",2022,"NG","3",32,"12","Hemiptera","Lygaeidae"
"4938",2022,"NG","3",32,"13","Hemiptera","Lygaeidae"
"4939",2022,"NG","3",32,"14","Hemiptera","Lygaeidae"
"4940",2022,"NG","3",32,"15","Hemiptera","Lygaeidae"
"4941",2022,"NG","3",32,"16","Hemiptera","Lygaeidae"
"4942",2022,"NG","3",32,"17","Hemiptera","Lygaeidae"
"4943",2022,"NG","3",32,"18","Hemiptera","Lygaeidae"
"4944",2022,"NG","3",32,"19","Hemiptera","Lygaeidae"
"4945",2022,"NG","3",32,"20","Hemiptera","Cicadellidae"
"4946",2022,"NG","3",32,"21","Hemiptera","Cicadellidae"
"4947",2022,"NG","3",32,"22","Hemiptera","Cicadellidae"
"4948",2022,"NG","3",32,"23","Hemiptera","Cicadellidae"
"4949",2022,"NG","3",32,"24","Coleoptera","Scarabaeidae"
"4950",2022,"NG","3",32,"25","Diptera","Muscidae"
"4951",2022,"NG","3",32,"26","Diptera","Muscidae"
"4952",2022,"NG","3",32,"27","Hymenoptera","Platygastridae"
"4953",2022,"NG","3",32,"28","Hymenoptera","Eulophidae"
"4954",2022,"NG","3",32,"29","Diptera","Chironomidae"
"4955",2022,"NG","3",32,"30","Diptera","Chironomidae"
"4956",2022,"NG","3",32,"31","Araneae","Thomisidae"
"4957",2022,"NG","3",32,"32","Araneae","Thomisidae"
"4958",2022,"NG","3",32,"33","Araneae","Gnaphosidae"
"4959",2022,"NG","3",32,"34","Araneae","Gnaphosidae"
"4960",2022,"NG","3",32,"35","Hymenoptera","Formicidae"
"4961",2022,"NG","3",32,"36","Hymenoptera","Eupelmidae"
"4962",2022,"NG","3",33,"23","Hemiptera","Cicadellidae"
"4963",2022,"NG","3",33,"24","Hemiptera","Pentatomidae"
"4964",2022,"NG","3",33,"25","Hemiptera","Lygaeidae"
"4965",2022,"NG","3",33,"26","Hemiptera","Lygaeidae"
"4966",2022,"NG","3",33,"27","Hemiptera","Lygaeidae"
"4967",2022,"NG","3",33,"28","Hemiptera","Lygaeidae"
"4968",2022,"NG","3",33,"29","Hemiptera","Lygaeidae"
"4969",2022,"NG","3",33,"30","Hemiptera","Lygaeidae"
"4970",2022,"NG","3",33,"31","Hemiptera","Lygaeidae"
"4971",2022,"NG","3",33,"32","Hemiptera","Lygaeidae"
"4972",2022,"NG","3",33,"33","Hemiptera","Lygaeidae"
"4973",2022,"NG","3",33,"34","Hymenoptera","Formicidae"
"4974",2022,"NG","3",33,"35","Hemiptera","Lygaeidae"
"4975",2022,"NG","3",33,"36","Diptera","Agromyzidae"
"4976",2022,"NG","3",33,"37","Diptera","Agromyzidae"
"4977",2022,"NG","3",33,"38","Diptera","Agromyzidae"
"4978",2022,"NG","3",33,"39","Diptera","Chloropidae"
"4979",2022,"NG","3",33,"40","Diptera","Chloropidae"
"4980",2022,"NG","3",33,"41","Araneae","Salticidae"
"4981",2022,"NG","3",33,"42","Araneae","Thomisidae"
"4982",2022,"NG","3",33,"43","Araneae","Thomisidae"
"4983",2022,"NG","3",33,"44","Araneae","Thomisidae"
"4984",2022,"NG","3",33,"45","Araneae","Thomisidae"
"4985",2022,"NG","3",33,"46","Araneae","Thomisidae"
"4986",2022,"NG","3",33,"47","Lepidoptera","Noctuidae"
"4987",2022,"NG","3",35,"1","Orthoptera","Acrididae"
"4988",2022,"NG","3",35,"2","Orthoptera","Acrididae"
"4989",2022,"NG","3",35,"3","Orthoptera","Acrididae"
"4990",2022,"NG","3",35,"4","Orthoptera","Acrididae"
"4991",2022,"NG","3",35,"5","Orthoptera","Acrididae"
"4992",2022,"NG","3",35,"6","Orthoptera","Acrididae"
"4993",2022,"NG","3",35,"7","Orthoptera","Acrididae"
"4994",2022,"NG","3",35,"8","Araneae","Thomisidae"
"4995",2022,"NG","3",35,"9","Araneae","Thomisidae"
"4996",2022,"NG","3",35,"10","Coleoptera","Curculionidae"
"4997",2022,"NG","3",35,"11","Diptera","Agromyzidae"
"4998",2022,"NG","3",35,"12","Hymenoptera","Formicidae"
"4999",2022,"NG","3",35,"13","Hemiptera","Lygaeidae"
"5000",2022,"NG","3",35,"14","Hemiptera","Cicadellidae"
"5001",2022,"NG","3",35,"15","Hemiptera","Cicadellidae"
"5002",2022,"NG","3",35,"16","Hemiptera","Cicadellidae"
"5003",2022,"NG","3",35,"17","Hemiptera","Cicadellidae"
"5004",2022,"NG","3",35,"18","Hemiptera","Cicadellidae"
"5005",2022,"NG","3",35,"19","Hemiptera","Cicadellidae"
"5006",2022,"NG","3",35,"20","Hemiptera","Cicadellidae"
"5007",2022,"NG","3",35,"21","Hemiptera","Cicadellidae"
"5008",2022,"NG","3",35,"22","Hemiptera","Cicadellidae"
"5009",2022,"NG","3",35,"23","Hemiptera","Lygaeidae"
"5010",2022,"NG","3",35,"24","Hemiptera","Lygaeidae"
"5011",2022,"NG","3",35,"25","Hemiptera","Lygaeidae"
"5012",2022,"NG","3",35,"26","Hemiptera","Lygaeidae"
"5013",2022,"NG","3",35,"27","Hemiptera","Lygaeidae"
"5014",2022,"NG","3",35,"28","Hemiptera","Lygaeidae"
"5015",2022,"NG","3",35,"29","Hemiptera","Lygaeidae"
"5016",2022,"NG","3",35,"30","Hemiptera","Lygaeidae"
"5017",2022,"NG","3",35,"31","Hemiptera","Lygaeidae"
"5018",2022,"NG","3",35,"32","Hemiptera","Lygaeidae"
"5019",2022,"NG","3",35,"33","Hemiptera","Lygaeidae"
"5020",2022,"NG","3",35,"34","Hemiptera","Lygaeidae"
"5021",2022,"NG","3",35,"35","Hemiptera","Lygaeidae"
"5022",2022,"NG","3",35,"36","Hemiptera","Lygaeidae"
"5023",2022,"NG","3",35,"37","Hemiptera","Lygaeidae"
"5024",2022,"NG","3",35,"38","Hemiptera","Lygaeidae"
"5025",2022,"NG","3",35,"39","Hemiptera","Lygaeidae"
"5026",2022,"NG","3",35,"40","Hemiptera","Lygaeidae"
"5027",2022,"NG","3",35,"41","Hemiptera","Lygaeidae"
"5028",2022,"NG","3",35,"42","Hemiptera","Lygaeidae"
"5029",2022,"NG","3",35,"43","Hemiptera","Lygaeidae"
"5030",2022,"NG","3",35,"44","Hemiptera","Lygaeidae"
"5031",2022,"NG","3",35,"45","Hemiptera","Lygaeidae"
"5032",2022,"NG","3",35,"46","Hemiptera","Lygaeidae"
"5033",2022,"NG","3",35,"47","Hemiptera","Lygaeidae"
"5034",2022,"NG","3",35,"48","Hemiptera","Lygaeidae"
"5035",2022,"NG","3",35,"49","Hemiptera","Lygaeidae"
"5036",2022,"NG","3",35,"50","Hemiptera","Lygaeidae"
"5037",2022,"NG","3",35,"51","Hemiptera","Lygaeidae"
"5038",2022,"NG","3",35,"52","Hemiptera","Lygaeidae"
"5039",2022,"NG","3",35,"53","Hemiptera","Lygaeidae"
"5040",2022,"NG","3",35,"54","Hemiptera","Lygaeidae"
"5041",2022,"NG","3",35,"55","Hemiptera","Lygaeidae"
"5042",2022,"NG","3",35,"56","Hemiptera","Lygaeidae"
"5043",2022,"NG","3",35,"57","Hemiptera","Lygaeidae"
"5044",2022,"NG","3",35,"58","Hemiptera","Lygaeidae"
"5045",2022,"NG","3",35,"59","Hemiptera","Lygaeidae"
"5046",2022,"NG","3",35,"60","Hemiptera","Lygaeidae"
"5047",2022,"NG","3",35,"61","Hemiptera","Lygaeidae"
"5048",2022,"NG","3",35,"62","Hemiptera","Lygaeidae"
"5049",2022,"NG","3",35,"63","Hemiptera","Lygaeidae"
"5050",2022,"NG","3",35,"64","Hemiptera","Lygaeidae"
"5051",2022,"NG","3",35,"65","Hemiptera","Lygaeidae"
"5052",2022,"NG","3",35,"66","Hemiptera","Lygaeidae"
"5053",2022,"NG","3",35,"67","Hemiptera","Lygaeidae"
"5054",2022,"NG","3",35,"68","Hemiptera","Lygaeidae"
"5055",2022,"NG","3",35,"69","Hemiptera","Lygaeidae"
"5056",2022,"NG","3",35,"70","Hemiptera","Lygaeidae"
"5057",2022,"NG","3",35,"71","Hemiptera","Cicadellidae"
"5058",2022,"NG","3",35,"72","Hymenoptera","Eulophidae"
"5059",2022,"LG","3",40,"1","Orthoptera","Acrididae"
"5060",2022,"LG","3",40,"2","Orthoptera","Acrididae"
"5061",2022,"LG","3",40,"3","Orthoptera","Acrididae"
"5062",2022,"LG","3",40,"4","Hemiptera","Nabidae"
"5063",2022,"LG","3",40,"5","Hemiptera","Tingidae"
"5064",2022,"LG","3",40,"6","Hemiptera","Lygaeidae"
"5065",2022,"LG","3",40,"7","Hemiptera","Lygaeidae"
"5066",2022,"LG","3",40,"8","Hemiptera","Lygaeidae"
"5067",2022,"LG","3",40,"9","Hemiptera","Cicadellidae"
"5068",2022,"LG","3",40,"10","Hymenoptera","Formicidae"
"5069",2022,"LG","3",40,"11","Hymenoptera","Formicidae"
"5070",2022,"LG","3",40,"12","Hymenoptera","Formicidae"
"5071",2022,"LG","3",40,"13","Hymenoptera","Formicidae"
"5072",2022,"LG","3",40,"14","Hymenoptera","Formicidae"
"5073",2022,"LG","3",40,"15","Diptera","Agromyzidae"
"5074",2022,"HG","3",41,"1","Orthoptera","Acrididae"
"5075",2022,"HG","3",41,"2","Orthoptera","Acrididae"
"5076",2022,"HG","3",41,"3","Orthoptera","Acrididae"
"5077",2022,"HG","3",41,"4","Orthoptera","Acrididae"
"5078",2022,"HG","3",41,"5","Orthoptera","Acrididae"
"5079",2022,"HG","3",41,"6","Orthoptera","Acrididae"
"5080",2022,"HG","3",41,"7","Orthoptera","Acrididae"
"5081",2022,"HG","3",41,"8","Orthoptera","Acrididae"
"5082",2022,"HG","3",41,"9","Orthoptera","Acrididae"
"5083",2022,"HG","3",41,"10","Orthoptera","Acrididae"
"5084",2022,"HG","3",41,"11","Araneae","Thomisidae"
"5085",2022,"HG","3",41,"12","Araneae","Gnaphosidae"
"5086",2022,"HG","3",41,"13","Hymenoptera","Formicidae"
"5087",2022,"HG","3",41,"14","Hymenoptera","Formicidae"
"5088",2022,"HG","3",41,"15","Hymenoptera","Formicidae"
"5089",2022,"HG","3",41,"16","Hymenoptera","Formicidae"
"5090",2022,"HG","3",41,"17","Hemiptera","Miridae"
"5091",2022,"HG","3",41,"18","Hemiptera","Cicadellidae"
"5092",2022,"HG","3",41,"19","Hemiptera","Cicadellidae"
"5093",2022,"HG","3",41,"20","Hemiptera","Lygaeidae"
"5094",2022,"HG","3",41,"21","Hemiptera","Lygaeidae"
"5095",2022,"HG","3",41,"22","Hemiptera","Lygaeidae"
"5096",2022,"HG","3",41,"23","Hemiptera","Lygaeidae"
"5097",2022,"HG","3",41,"24","Hemiptera","Lygaeidae"
"5098",2022,"HG","3",41,"25","Hemiptera","Lygaeidae"
"5099",2022,"HG","3",41,"26","Hemiptera","Lygaeidae"
"5100",2022,"HG","3",41,"27","Hemiptera","Lygaeidae"
"5101",2022,"HG","3",41,"28","Hemiptera","Lygaeidae"
"5102",2022,"HG","3",41,"29","Hemiptera","Lygaeidae"
"5103",2022,"HG","3",41,"30","Hemiptera","Lygaeidae"
"5104",2022,"HG","3",41,"31","Hemiptera","Lygaeidae"
"5105",2022,"HG","3",41,"32","Hemiptera","Lygaeidae"
"5106",2022,"HG","3",41,"33","Hemiptera","Lygaeidae"
"5107",2022,"HG","3",41,"34","Hemiptera","Lygaeidae"
"5108",2022,"HG","3",41,"35","Hemiptera","Lygaeidae"
"5109",2022,"HG","3",41,"36","Hemiptera","Lygaeidae"
"5110",2022,"HG","3",41,"37","Hemiptera","Lygaeidae"
"5111",2022,"HG","3",41,"38","Hemiptera","Lygaeidae"
"5112",2022,"HG","3",41,"39","Hemiptera","Lygaeidae"
"5113",2022,"HG","3",41,"40","Hemiptera","Lygaeidae"
"5114",2022,"HG","3",45,"1","Orthoptera","Acrididae"
"5115",2022,"HG","3",45,"2","Orthoptera","Acrididae"
"5116",2022,"HG","3",45,"3","Orthoptera","Acrididae"
"5117",2022,"HG","3",45,"4","Orthoptera","Acrididae"
"5118",2022,"HG","3",45,"5","Orthoptera","Acrididae"
"5119",2022,"HG","3",45,"6","Orthoptera","Acrididae"
"5120",2022,"HG","3",45,"7","Orthoptera","Acrididae"
"5121",2022,"HG","3",45,"8","Neuroptera","Myrmeleontidae"
"5122",2022,"HG","3",45,"9","Hymenoptera","Platygastridae"
"5123",2022,"HG","3",45,"10","Diptera","Agromyzidae"
"5124",2022,"HG","3",45,"11","Diptera","Agromyzidae"
"5125",2022,"HG","3",45,"12","Araneae","Thomisidae"
"5126",2022,"HG","3",45,"13","Araneae","Thomisidae"
"5127",2022,"HG","3",45,"14","Araneae","Gnaphosidae"
"5128",2022,"HG","3",45,"15","Araneae","Gnaphosidae"
"5129",2022,"HG","3",45,"16","Araneae","Thomisidae"
"5130",2022,"HG","3",45,"17","Hemiptera","Cicadellidae"
"5131",2022,"HG","3",45,"18","Hemiptera","Cicadellidae"
"5132",2022,"HG","3",45,"19","Hemiptera","Cicadellidae"
"5133",2022,"HG","3",45,"20","Diptera","Agromyzidae"
"5134",2022,"HG","3",45,"21","Hemiptera","Lygaeidae"
"5135",2022,"HG","3",45,"22","Hemiptera","Lygaeidae"
"5136",2022,"HG","3",45,"23","Hemiptera","Lygaeidae"
"5137",2022,"HG","3",45,"24","Hemiptera","Lygaeidae"
"5138",2022,"HG","3",45,"25","Hemiptera","Lygaeidae"
"5139",2022,"HG","3",45,"26","Hemiptera","Lygaeidae"
"5140",2022,"HG","3",45,"27","Hemiptera","Lygaeidae"
"5141",2022,"HG","3",45,"28","Hemiptera","Lygaeidae"
"5142",2022,"HG","3",45,"29","Hemiptera","Lygaeidae"
"5143",2022,"HG","3",45,"30","Hemiptera","Lygaeidae"
"5144",2022,"HG","3",45,"31","Hemiptera","Lygaeidae"
"5145",2022,"HG","3",45,"32","Hemiptera","Lygaeidae"
"5146",2022,"HG","3",45,"33","Hemiptera","Lygaeidae"
"5147",2022,"HG","3",45,"34","Hemiptera","Lygaeidae"
"5148",2022,"HG","3",45,"35","Hemiptera","Lygaeidae"
"5149",2022,"HG","3",45,"36","Hemiptera","Lygaeidae"
"5150",2022,"HG","3",45,"37","Hemiptera","Lygaeidae"
"5151",2022,"HG","3",45,"38","Hemiptera","Lygaeidae"
"5152",2022,"HG","3",45,"39","Hemiptera","Lygaeidae"
"5153",2022,"HG","3",45,"40","Hemiptera","Lygaeidae"
"5154",2022,"HG","3",45,"41","Hemiptera","Lygaeidae"
"5155",2022,"HG","3",45,"42","Hemiptera","Lygaeidae"
"5156",2022,"HG","3",45,"43","Hemiptera","Lygaeidae"
"5157",2022,"HG","3",45,"44","Hemiptera","Lygaeidae"
"5158",2022,"HG","3",45,"45","Hemiptera","Lygaeidae"
"5159",2022,"HG","3",45,"46","Hemiptera","Lygaeidae"
"5160",2022,"HG","3",45,"47","Hemiptera","Lygaeidae"
"5161",2022,"HG","3",45,"48","Hemiptera","Lygaeidae"
"5162",2022,"HG","3",45,"49","Hemiptera","Lygaeidae"
"5163",2022,"HG","3",45,"50","Hemiptera","Lygaeidae"
"5164",2022,"HG","3",45,"51","Hemiptera","Lygaeidae"
"5165",2022,"HG","3",45,"52","Hemiptera","Lygaeidae"
"5166",2022,"HG","3",45,"53","Araneae","Thomisidae"
"5167",2022,"NG","3",34,"1","Orthoptera","Acrididae"
"5168",2022,"NG","3",34,"2","Orthoptera","Acrididae"
"5169",2022,"NG","3",34,"3","Orthoptera","Acrididae"
"5170",2022,"NG","3",34,"4","Orthoptera","Acrididae"
"5171",2022,"NG","3",34,"5","Orthoptera","Acrididae"
"5172",2022,"NG","3",34,"6","Orthoptera","Acrididae"
"5173",2022,"NG","3",34,"7","Orthoptera","Acrididae"
"5174",2022,"NG","3",34,"8","Coleoptera","Curculionidae"
"5175",2022,"NG","3",34,"9","Coleoptera","Chrysomelidae"
"5176",2022,"NG","3",34,"10","Coleoptera","Chrysomelidae"
"5177",2022,"NG","3",34,"11","Hemiptera","Lygaeidae"
"5178",2022,"NG","3",34,"12","Hemiptera","Lygaeidae"
"5179",2022,"NG","3",34,"13","Hemiptera","Lygaeidae"
"5180",2022,"NG","3",34,"14","Hemiptera","Lygaeidae"
"5181",2022,"NG","3",34,"15","Hemiptera","Lygaeidae"
"5182",2022,"NG","3",34,"16","Hemiptera","Lygaeidae"
"5183",2022,"NG","3",34,"17","Hemiptera","Lygaeidae"
"5184",2022,"NG","3",34,"18","Hemiptera","Lygaeidae"
"5185",2022,"NG","3",34,"19","Hemiptera","Lygaeidae"
"5186",2022,"NG","3",34,"20","Hemiptera","Lygaeidae"
"5187",2022,"NG","3",34,"21","Hemiptera","Lygaeidae"
"5188",2022,"NG","3",34,"22","Hemiptera","Lygaeidae"
"5189",2022,"NG","3",34,"23","Hemiptera","Lygaeidae"
"5190",2022,"NG","3",34,"24","Hemiptera","Lygaeidae"
"5191",2022,"NG","3",34,"25","Hemiptera","Lygaeidae"
"5192",2022,"NG","3",34,"26","Hemiptera","Lygaeidae"
"5193",2022,"NG","3",34,"27","Hemiptera","Lygaeidae"
"5194",2022,"NG","3",34,"28","Hemiptera","Lygaeidae"
"5195",2022,"NG","3",34,"29","Hemiptera","Lygaeidae"
"5196",2022,"NG","3",34,"30","Hemiptera","Lygaeidae"
"5197",2022,"NG","3",34,"31","Hemiptera","Lygaeidae"
"5198",2022,"NG","3",34,"32","Hemiptera","Lygaeidae"
"5199",2022,"NG","3",34,"33","Hemiptera","Lygaeidae"
"5200",2022,"NG","3",34,"34","Hemiptera","Lygaeidae"
"5201",2022,"NG","3",34,"35","Hemiptera","Lygaeidae"
"5202",2022,"NG","3",34,"36","Hemiptera","Lygaeidae"
"5203",2022,"NG","3",34,"37","Hemiptera","Lygaeidae"
"5204",2022,"NG","3",34,"38","Hemiptera","Lygaeidae"
"5205",2022,"NG","3",34,"39","Hemiptera","Lygaeidae"
"5206",2022,"NG","3",34,"40","Hemiptera","Lygaeidae"
"5207",2022,"NG","3",34,"41","Hemiptera","Lygaeidae"
"5208",2022,"NG","3",34,"42","Hemiptera","Lygaeidae"
"5209",2022,"NG","3",34,"43","Hemiptera","Lygaeidae"
"5210",2022,"NG","3",34,"44","Hemiptera","Lygaeidae"
"5211",2022,"NG","3",34,"45","Hemiptera","Lygaeidae"
"5212",2022,"NG","3",34,"46","Hemiptera","Lygaeidae"
"5213",2022,"NG","3",34,"47","Hemiptera","Lygaeidae"
"5214",2022,"NG","3",34,"48","Hemiptera","Lygaeidae"
"5215",2022,"NG","3",34,"49","Hemiptera","Lygaeidae"
"5216",2022,"NG","3",34,"50","Hemiptera","Lygaeidae"
"5217",2022,"NG","3",34,"51","Hemiptera","Lygaeidae"
"5218",2022,"NG","3",34,"52","Hemiptera","Lygaeidae"
"5219",2022,"NG","3",34,"53","Hemiptera","Lygaeidae"
"5220",2022,"NG","3",34,"54","Hemiptera","Lygaeidae"
"5221",2022,"NG","3",34,"55","Hemiptera","Lygaeidae"
"5222",2022,"NG","3",34,"56","Hemiptera","Lygaeidae"
"5223",2022,"NG","3",34,"57","Hemiptera","Lygaeidae"
"5224",2022,"NG","3",34,"58","Hemiptera","Lygaeidae"
